System,Version,ClassName,Synthetic,#Bytes,Access,ParentClass,#Interfaces,#Fields,#SyntheticFields,#Methods,#SyntheticMethods,#Nested,FanIn,FanOut,WeightedMethodCount,#Instructions,LoadCount,StoreCount,#TypeConstructions,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/DTMDocument$CharacterNodeHandler,0,343,public abstract static interface,java/lang/Object,0,0,0,1,0,0,1,3,1,0,0,0,0,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/DefaultConnectionPool,0,5944,public super,java/lang/Object,1,8,0,19,0,0,1,23,41,377,105,24,7,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/JNDIConnectionPool,0,4931,public super,java/lang/Object,1,7,1,20,1,0,1,20,33,289,66,19,9,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/ObjectArray,0,3569,public super,java/lang/Object,0,4,0,7,0,1,3,9,12,421,80,55,8,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/ObjectArray$_ObjectArray,0,655,,java/lang/Object,0,2,1,1,0,0,1,4,1,10,5,0,1,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/ObjectFactory,0,8215,super,java/lang/Object,0,6,1,13,1,1,1,27,46,665,153,83,14,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/ObjectFactory$ConfigurationError,0,795,static,java/lang/Error,0,2,0,2,0,0,2,5,2,10,5,0,1,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/PooledConnection,0,1171,public super,java/lang/Object,0,2,0,5,0,0,1,8,6,34,12,1,1,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/QueryParameter,0,3312,public super,java/lang/Object,0,6,0,14,0,0,3,7,16,324,41,3,5,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/SQLDocument,0,14830,public super,org/apache/xalan/lib/sql/DTMDocument,0,65,0,17,0,0,1,33,74,1422,491,62,6,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/SQLErrorDocument,0,3633,public super,org/apache/xalan/lib/sql/DTMDocument,0,15,0,5,0,0,1,13,16,333,122,20,5,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/SQLQueryParser,0,5622,public super,java/lang/Object,0,10,0,13,0,0,2,17,59,505,144,36,7,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/SecuritySupport,0,2439,super,java/lang/Object,0,1,0,11,0,0,2,14,13,67,13,9,4,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/SecuritySupport12,0,3066,super,org/apache/xalan/lib/sql/SecuritySupport,0,0,0,9,0,8,9,22,9,73,17,1,9,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/SecuritySupport12$1,0,929,,java/lang/Object,1,1,1,2,0,0,1,7,2,15,4,3,1,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/SecuritySupport12$2,0,881,,java/lang/Object,1,1,1,2,0,0,1,6,2,14,4,3,1,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/SecuritySupport12$3,0,961,,java/lang/Object,1,2,2,2,0,0,1,6,3,25,9,3,1,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/SecuritySupport12$4,0,832,,java/lang/Object,1,2,2,2,0,0,1,6,2,13,6,0,1,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/SecuritySupport12$5,0,863,,java/lang/Object,1,2,2,2,0,0,1,6,2,15,6,0,2,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/SecuritySupport12$6,0,1055,,java/lang/Object,1,3,3,2,0,0,1,7,3,28,12,2,1,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/SecuritySupport12$7,0,820,,java/lang/Object,1,2,2,2,0,0,1,6,2,16,6,0,2,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/SecuritySupport12$8,0,823,,java/lang/Object,1,2,2,2,0,0,1,6,2,16,6,0,2,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/XConnection,0,18825,public super,java/lang/Object,0,16,0,40,0,0,2,43,125,1639,516,133,48,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorAttributeSet,0,2795,super,org/apache/xalan/processor/XSLTElementProcessor,0,1,0,3,0,0,1,11,3,51,21,3,3,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorCharacters,0,3678,public super,org/apache/xalan/processor/XSLTElementProcessor,0,4,0,5,0,0,2,16,13,143,55,6,4,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorDecimalFormat,0,2000,super,org/apache/xalan/processor/XSLTElementProcessor,0,1,0,2,0,0,1,9,2,33,15,1,2,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorExsltFuncResult,0,1809,public super,org/apache/xalan/processor/ProcessorTemplateElem,0,1,0,2,0,0,1,12,8,55,21,5,2,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorExsltFunction,0,4956,public super,org/apache/xalan/processor/ProcessorTemplateElem,0,1,0,6,0,0,1,34,37,224,82,19,3,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorGlobalParamDecl,0,1837,super,org/apache/xalan/processor/ProcessorTemplateElem,0,1,0,3,0,0,1,8,3,27,13,1,1,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorGlobalVariableDecl,0,1858,super,org/apache/xalan/processor/ProcessorTemplateElem,0,1,0,3,0,0,1,8,3,27,13,1,1,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorImport,0,629,public super,org/apache/xalan/processor/ProcessorInclude,0,1,0,3,0,0,1,5,3,7,1,0,1,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorInclude,0,6507,public super,org/apache/xalan/processor/XSLTElementProcessor,0,2,0,8,0,0,2,33,19,274,90,36,8,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorKey,0,4387,super,org/apache/xalan/processor/XSLTElementProcessor,0,1,0,3,0,0,1,16,11,166,65,16,4,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorLRE,0,9153,public super,org/apache/xalan/processor/ProcessorTemplateElem,0,1,0,5,0,0,2,32,36,476,174,51,10,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorNamespaceAlias,0,2594,super,org/apache/xalan/processor/XSLTElementProcessor,0,1,0,2,0,0,1,10,6,89,34,9,2,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorOutputElem,0,5158,super,org/apache/xalan/processor/XSLTElementProcessor,0,2,0,14,0,0,1,16,15,159,58,6,4,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorPreserveSpace,0,2231,super,org/apache/xalan/processor/XSLTElementProcessor,0,1,0,2,0,0,2,13,3,48,19,5,3,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorStripSpace,0,2274,super,org/apache/xalan/processor/ProcessorPreserveSpace,0,1,0,2,0,0,1,14,3,48,19,5,3,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorStylesheetDoc,0,440,public super,org/apache/xalan/processor/XSLTElementProcessor,0,1,0,1,0,0,2,3,1,3,1,0,1,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorStylesheetElement,0,3992,public super,org/apache/xalan/processor/XSLTElementProcessor,0,1,0,4,0,0,2,15,7,118,49,9,6,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorTemplate,0,1275,super,org/apache/xalan/processor/ProcessorTemplateElem,0,1,0,2,0,0,1,7,2,17,8,0,1,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorTemplateElem,0,3520,public super,org/apache/xalan/processor/XSLTElementProcessor,0,1,0,4,0,0,8,13,5,92,42,8,2,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorText,0,1995,public super,org/apache/xalan/processor/ProcessorTemplateElem,0,1,0,3,0,0,1,8,3,37,11,3,1,
