System,Version,ClassName,Synthetic,#Bytes,Access,ParentClass,#Interfaces,#Fields,#SyntheticFields,#Methods,#SyntheticMethods,#Nested,FanIn,FanOut,WeightedMethodCount,#Instructions,LoadCount,StoreCount,#TypeConstructions,
freecol,freecol-0.5.0,net/sf/freecol/server/control/InputHandler,0,3140,public abstract super,java/lang/Object,1,6,1,7,1,0,2,15,11,86,18,3,2,
freecol,freecol-0.5.0,net/sf/freecol/server/control/PreGameController,0,6623,public final super,net/sf/freecol/server/control/Controller,0,5,1,5,1,0,2,26,14,265,76,22,8,
freecol,freecol-0.5.0,net/sf/freecol/server/control/PreGameInputHandler,0,7711,public final super,net/sf/freecol/server/control/InputHandler,0,5,1,11,1,0,1,26,33,471,138,37,6,
freecol,freecol-0.5.0,net/sf/freecol/server/control/ServerModelController,0,10385,public super,java/lang/Object,1,9,1,13,1,1,4,32,40,689,184,44,16,
freecol,freecol-0.5.0,net/sf/freecol/server/control/ServerModelController$TaskEntry,0,925,private,java/lang/Object,0,5,1,1,0,0,1,6,1,18,11,0,1,
freecol,freecol-0.5.0,net/sf/freecol/server/control/UserConnectionHandler,0,7435,public final super,java/lang/Object,1,6,1,6,1,0,1,26,33,387,107,24,4,
freecol,freecol-0.5.0,net/sf/freecol/server/generator/MapGenerator,0,16743,public super,java/lang/Object,0,21,1,21,4,2,3,31,127,2113,627,196,20,
freecol,freecol-0.5.0,net/sf/freecol/server/generator/MapGenerator$LandGenerator,0,3196,protected,java/lang/Object,0,6,1,9,0,0,1,9,29,395,147,27,4,
freecol,freecol-0.5.0,net/sf/freecol/server/generator/MapGenerator$TerrainGenerator,0,3887,protected,java/lang/Object,0,5,1,4,0,0,1,11,37,350,102,19,5,
freecol,freecol-0.5.0,net/sf/freecol/server/generator/River,0,7780,public super,java/lang/Object,0,13,1,16,1,1,2,19,50,742,181,41,9,
freecol,freecol-0.5.0,net/sf/freecol/server/generator/River$Section,0,1392,private,java/lang/Object,0,6,1,4,0,0,1,5,6,116,29,15,1,
freecol,freecol-0.5.0,net/sf/freecol/server/model/ServerModelObject,0,520,public abstract interface,java/lang/Object,0,3,0,2,0,0,2,5,2,0,0,0,0,
freecol,freecol-0.5.0,net/sf/freecol/server/model/ServerPlayer,0,6294,public super,net/sf/freecol/common/model/Player,1,7,0,17,0,0,14,18,33,295,107,12,3,
freecol,freecol-0.5.0,net/sf/freecol/server/networking/DummyConnection,0,2385,public final super,net/sf/freecol/common/networking/Connection,0,5,0,9,0,0,5,7,10,57,22,5,1,
freecol,freecol-0.5.0,net/sf/freecol/server/networking/Server,0,5814,public final super,java/lang/Thread,0,11,1,14,1,0,10,25,22,254,61,18,10,
