System,Version,ClassName,Synthetic,#Bytes,Access,ParentClass,#Interfaces,#Fields,#SyntheticFields,#Methods,#SyntheticMethods,#Nested,FanIn,FanOut,WeightedMethodCount,#Instructions,LoadCount,StoreCount,#TypeConstructions,
ant,ant-1.7.1,org/apache/tools/ant/helper/ProjectHelper2$TargetHandler,0,4839,public static,org/apache/tools/ant/helper/ProjectHelper2$AntHandler,0,0,0,4,0,0,1,16,25,260,82,15,8,
ant,ant-1.7.1,org/apache/tools/ant/helper/ProjectHelperImpl,0,8383,public super,org/apache/tools/ant/ProjectHelper,0,7,0,15,10,8,9,32,22,296,94,19,16,
ant,ant-1.7.1,org/apache/tools/ant/helper/ProjectHelperImpl$AbstractHandler,0,2080,static,org/xml/sax/HandlerBase,0,2,0,4,0,0,6,11,5,66,17,1,6,
ant,ant-1.7.1,org/apache/tools/ant/helper/ProjectHelperImpl$DataTypeHandler,0,3077,static,org/apache/tools/ant/helper/ProjectHelperImpl$AbstractHandler,0,3,0,4,0,0,1,16,5,86,32,1,6,
ant,ant-1.7.1,org/apache/tools/ant/helper/ProjectHelperImpl$DescriptionHandler,0,1474,static,org/apache/tools/ant/helper/ProjectHelperImpl$AbstractHandler,0,0,0,2,0,0,1,9,3,38,13,2,3,
ant,ant-1.7.1,org/apache/tools/ant/helper/ProjectHelperImpl$NestedElementHandler,0,4232,static,org/apache/tools/ant/helper/ProjectHelperImpl$AbstractHandler,0,5,0,4,0,0,2,20,7,153,62,5,6,
ant,ant-1.7.1,org/apache/tools/ant/helper/ProjectHelperImpl$ProjectHandler,0,3894,static,org/apache/tools/ant/helper/ProjectHelperImpl$AbstractHandler,0,0,0,4,0,0,1,14,17,207,62,12,6,
ant,ant-1.7.1,org/apache/tools/ant/helper/ProjectHelperImpl$RootHandler,0,3611,static,org/xml/sax/HandlerBase,0,1,0,4,0,0,1,15,7,132,29,5,7,
ant,ant-1.7.1,org/apache/tools/ant/helper/ProjectHelperImpl$TargetHandler,0,3392,static,org/apache/tools/ant/helper/ProjectHelperImpl$AbstractHandler,0,1,0,3,0,0,1,13,15,178,53,15,6,
ant,ant-1.7.1,org/apache/tools/ant/helper/ProjectHelperImpl$TaskHandler,0,3744,static,org/apache/tools/ant/helper/ProjectHelperImpl$AbstractHandler,0,5,0,4,0,0,2,17,7,135,56,1,5,
ant,ant-1.7.1,org/apache/tools/ant/helper/SingleCheckExecutor,0,1028,public super,java/lang/Object,1,0,0,3,0,0,2,5,3,14,6,0,1,
